source,group,target,lat,long
Romeo Castellucci,1,Marseille,5.3699525,43.2961743
Romeo Castellucci,1,Paris,2.3521334,48.8565056
Romeo Castellucci,1,Rennes,-1.680009,48.1113589
Romeo Castellucci,1,Rome,12.4830718,41.8933439
Romeo Castellucci,1,Strasbourg,7.7507127,48.584614
Rosalind Nashashibi,1,Bergen,5.3258853,60.3943457
Rosalind Nashashibi,1,Gaza,34.4654308973,31.5045035
Rosalind Nashashibi,1,London,-0.1276474,51.5073219
Rosalind Nashashibi,1,Norway,9.0999715,60.5000209
Rosalind Nashashibi,1,Paris,2.3521334,48.8565056
Rula Halawani,1,Amman,36.321853777,31.6586023
Rula Halawani,1,Busan,129.0625899,35.1853168
Rula Halawani,1,East Jerusalem,,
Rula Halawani,1,Jordan,36.941628,31.1667049
Rula Halawani,1,Korea,127.937111,35.3985008
Rula Halawani,1,London,-0.1276474,51.5073219
Rula Halawani,1,Mount,14.3836306159,35.9446731
Rula Halawani,1,Palestine,35.0015196,30.8760272
Rula Halawani,1,Paris,2.3521334,48.8565056
Rula Halawani,1,Rome,12.4830718,41.8933439
Rula Halawani,1,United Arab Emirates,53.9994829,24.0002488
Rula Halawani,1,Wall,-79.7861577,40.3936801
Runa Islam,1,Amsterdam,4.8979956034,52.374436
Runa Islam,1,Australia,134.755,-24.7761086
Runa Islam,1,Austria,13.199959,47.2000338
Runa Islam,1,California,-118.7559974,36.7014631
Runa Islam,1,Canada,-107.9917071,61.0666922
Runa Islam,1,Dhaka,90.4098792,23.7282161
Runa Islam,1,Istanbul,28.9651646,41.0096334
Runa Islam,1,London,-0.1276474,51.5073219
Runa Islam,1,Los Angeles,-118.2427266,34.053717
Runa Islam,1,Montreal,-73.5912827,45.5224507
Runa Islam,1,New Mexico,-105.993007,34.5708167
Runa Islam,1,New York,-73.9865812,40.7305991
Runa Islam,1,Santa Fe,-61.1645076,-30.3154739
Runa Islam,1,Stromboli,15.2111752495,38.79179625
Runa Islam,1,Sydney,151.2164539,-33.8548157
Runa Islam,1,the Netherlands,5.5346073816,52.2379891
Runa Islam,1,Turkey,34.9249653,38.9597594
Runa Islam,1,UK,-3.2765753,54.7023545
Runa Islam,1,USA,-100.4458825,39.7837304
Runa Islam,1,Vienna,16.3725042,48.2083537
Ryoji Ikeda,1,Austria,13.199959,47.2000338
Ryoji Ikeda,1,Barcelona,2.1771353,41.3825596
Ryoji Ikeda,1,Berlin,13.3888599,52.5170365
Ryoji Ikeda,1,Canada,-107.9917071,61.0666922
Ryoji Ikeda,1,France,1.8883335,46.603354
Ryoji Ikeda,1,Germany,10.4234469,51.0834196
Ryoji Ikeda,1,Gifu,137.0624744564,35.799399
Ryoji Ikeda,1,Italy,12.674297,42.6384261
Ryoji Ikeda,1,Japan,139.2394179,36.5748441
Ryoji Ikeda,1,Linz,14.2865628,48.3058789
Ryoji Ikeda,1,London,-0.1276474,51.5073219
Ryoji Ikeda,1,Montreal,-73.5912827,45.5224507
Ryoji Ikeda,1,Nagoya,136.9,35.183333
Ryoji Ikeda,1,New York,-73.9865812,40.7305991
Ryoji Ikeda,1,Paris,2.3521334,48.8565056
Ryoji Ikeda,1,Spain,-4.003104,40.0028028
Ryoji Ikeda,1,Tokyo,139.5103950735,35.69004135
Ryoji Ikeda,1,UK,-3.2765753,54.7023545
Ryoji Ikeda,1,USA,-100.4458825,39.7837304
Ryoji Ikeda,1,Venice,12.3345899,45.4371908
Saad Bin Mohammed,1,Jeddah,39.1640396,21.5822247
Saba Innab,1,Amman,36.321853777,31.6586023
Saba Innab,1,Jordan,36.941628,31.1667049
Saddek Wasil,1,Mecca,39.8209897,21.4228632
Saddek Wasil,1,Saudi Arabia,42.3528328,25.6242618
Saddek Wasil,1,United States of America,-100.4458825,39.7837304
Saddiek Mohammed Wasil,1,Jeddah,39.1640396,21.5822247
Saeed Salem,1,Jeddah,39.1640396,21.5822247
Saeed Salem,1,Salem,-123.033121,44.9391565
Safeya Binzagr,1,Cairo,31.2436663,30.0488185
Safeya Binzagr,1,Egypt,29.2675469,26.2540493
Safeya Binzagr,1,England,-0.5402402366,52.7954791
Safeya Binzagr,1,Hijaz,38.5002342,24.4994603
Safeya Binzagr,1,London,-0.1276474,51.5073219
Safeya Binzagr,1,Mecca,39.8209897,21.4228632
Safeya Binzagr,1,Saudi Arabia,42.3528328,25.6242618
Safeya Binzagr,1,Sussex,-77.2741121,36.9096897
Sahand Hesamiyan,1,Iran,52.9471344,32.9407496
Sahand Hesamiyan,1,Italy,12.674297,42.6384261
Sahand Hesamiyan,1,Mexico,-100.0000375,22.5000485
Sahand Hesamiyan,1,Tehran,51.4214589,35.6865107
Sahand Hesamiyan,1,UK,-3.2765753,54.7023545
Sahand Hesamiyan,1,USA,-100.4458825,39.7837304
Saleh Alzayer,1,Riyadh,46.7150648,24.6319692
Salim al-Dabbagh,1,Baghdad,44.3787992,33.3024248
Salim al-Dabbagh,1,Iraq,44.1749775,33.0955793
Salim al-Dabbagh,1,Poland,19.0258159,52.0977181
Salim al-Dabbagh,1,Yugoslavia,-60.6552012,-32.9883003
Saloua Raouda Choucair,1,Beirut,35.47843,33.8959203
Saloua Raouda Choucair,1,Egypt,29.2675469,26.2540493
Saloua Raouda Choucair,1,Garden,-73.993550178,40.7505247
Saloua Raouda Choucair,1,Lebanon,35.843409,33.8750629
Saloua Raouda Choucair,1,Paris,2.3521334,48.8565056
Salwa Aleryani,1,Sana,44.1923104024,15.42281005
Salwa Aleryani,1,US,-100.4458825,39.7837304
Salwa Aleryani,1,Yemen,47.8915271,16.3471243
Sam Shalabi,1,Montreal,-73.5912827,45.5224507
Sama Alshaibi,1,Arizona,-111.7632755,34.395342
Sama Alshaibi,1,Basra,47.8342226,30.502804
Sama Alshaibi,1,Cairo,31.2436663,30.0488185
Sama Alshaibi,1,Copenhagen,12.5700724,55.6867243
Sama Alshaibi,1,Denver,-104.9847034,39.7391536
Sama Alshaibi,1,Dubai,55.2961962,25.2683521
Sama Alshaibi,1,Finland,25.9209164,63.2467777
Sama Alshaibi,1,Greece,21.9999569,39.000041
Sama Alshaibi,1,Iraq,44.1749775,33.0955793
Sama Alshaibi,1,Jerusalem,35.213768955,31.79681325
Sama Alshaibi,1,Kosovo,20.9073323388,42.56088825
Sama Alshaibi,1,US,-100.4458825,39.7837304
Samah Hijawi,1,Abu Dhabi,54.3705762,24.4747961
Samah Hijawi,1,Amman,36.321853777,31.6586023
Samah Hijawi,1,Amsterdam,4.8979956034,52.374436
Samah Hijawi,1,Dubai,55.2961962,25.2683521
Samah Hijawi,1,Greece,21.9999569,39.000041
Samah Hijawi,1,Jordan,36.941628,31.1667049
Samah Hijawi,1,London,-0.1276474,51.5073219
Samah Hijawi,1,Marseille,5.3699525,43.2961743
Samah Hijawi,1,North Uist,-7.3409724078,57.6039875
Samah Hijawi,1,Scotland,-4.1140518,56.7861112
Samer Omran,1,Beirut,35.47843,33.8959203
Samer Omran,1,Damascus,36.3095814,33.5130695
Samer Omran,1,Krakow,19.9368564,50.0619474
Samer Omran,1,Poland,19.0258159,52.0977181
Sami Al Turki,1,Dubai,55.2961962,25.2683521
Sami Al Turki,1,Jeddah,39.1640396,21.5822247
Sami Al Turki,1,UAE,31.2718321,49.4871968
Samiah Khashoggi,1,Beirut,35.47843,33.8959203
Samiah Khashoggi,1,Jeddah,39.1640396,21.5822247
Samiah Khashoggi,1,Thames,175.544443,-37.1366455
Samiah Khashoggi,1,United Kingdom,-3.2765753,54.7023545
Samir Sayegh,1,Beirut,35.47843,33.8959203
Samir Sayegh,1,Europe,9.9999997,51.0000003
Samira Badran,1,Baghdad,44.3787992,33.3024248
Samira Badran,1,Barcelona,2.1771353,41.3825596
Samira Badran,1,Berlin,13.3888599,52.5170365
Samira Badran,1,Cairo,31.2436663,30.0488185
Samira Badran,1,Damascus,36.3095814,33.5130695
Samira Badran,1,Europe,9.9999997,51.0000003
Samira Badran,1,Florence,11.2555757,43.7698712
Samira Badran,1,Havana,-82.3658562,23.1379911
Samira Badran,1,Jerusalem,35.213768955,31.79681325
Samira Badran,1,Libya,18.1236723,26.8234472
Samira Badran,1,New York,-73.9865812,40.7305991
Samira Badran,1,Spain,-4.003104,40.0028028
Samira Badran,1,Syria,39.0494106,34.6401861
Samira Badran,1,the Netherlands,5.5346073816,52.2379891
Samira Badran,1,Tripoli,13.1777923,32.896672
Samira Badran,1,US,-100.4458825,39.7837304
Samira Badran,1,Washington,-77.0366456,38.8949549
Sara Naim,1,Copenhagen,12.5700724,55.6867243
Sara Naim,1,Dubai,55.2961962,25.2683521
Sara Naim,1,London,-0.1276474,51.5073219
Sara Naim,1,Malaysia,112.8471939,2.3923759
Sara Naim,1,New York,-73.9865812,40.7305991
Sara Naim,1,the Gulf,-85.2175889,29.9665252
Sara Naim,1,UK,-3.2765753,54.7023545
Sara Rahbar,1,Australia,134.755,-24.7761086
Sara Rahbar,1,Austria,13.199959,47.2000338
Sara Rahbar,1,Bosnia,22.1288889,49.6786111
Sara Rahbar,1,Brisbane,153.0234991,-27.4689682
Sara Rahbar,1,Central St,-87.6980877789,42.0640734
Sara Rahbar,1,France,1.8883335,46.603354
Sara Rahbar,1,Iran,52.9471344,32.9407496
Sara Rahbar,1,London,-0.1276474,51.5073219
Sara Rahbar,1,Moscow,37.6187042,55.7516335
Sara Rahbar,1,New York,-73.9865812,40.7305991
Sara Rahbar,1,Paris,2.3521334,48.8565056
Sara Rahbar,1,Russia,97.7453061,64.6863136
Sara Rahbar,1,Sarajevo,18.3886246,43.8515421
Sara Rahbar,1,Tehran,51.4214589,35.6865107
Sara Rahbar,1,UK,-3.2765753,54.7023545
Sara Rahbar,1,USA,-100.4458825,39.7837304
Sara Rahbar,1,Vienna,16.3725042,48.2083537
Sara Rahbar,1,Central Saint-,-87.6980877789,42.0640734
Sara Rahbar,1,Iran,52.9471344,32.9407496
Sara Rahbar,1,Iraq,44.1749775,33.0955793
Sara Rahbar,1,London,-0.1276474,51.5073219
Sara Rahbar,1,Moscow,37.6187042,55.7516335
Sara Rahbar,1,New York,-73.9865812,40.7305991
Sara Rahbar,1,Paris,2.3521334,48.8565056
Sara Rahbar,1,Tehran,51.4214589,35.6865107
Sara Rahbar,1,United States,-100.4458825,39.7837304
Sara Rahbar,1,Vienna,16.3725042,48.2083537
Sara Ramo,1,Belo Horizonte,-43.9450948,-19.9227318
Sara Ramo,1,Brazil,-53.2,-10.3333333
Sara Ramo,1,Italy,12.674297,42.6384261
Sara Ramo,1,London,-0.1276474,51.5073219
Sara Ramo,1,Lugar,69.1781326,33.8902247
Sara Ramo,1,Madrid,-3.7035825,40.4167047
Sara Ramo,1,Mayo,-135.8961421,63.5926909
Sara Ramo,1,Montevideo,-56.1913569,-34.9059039
Sara Ramo,1,Rio de Janeiro,-43.2093727,-22.9110137
Sara Ramo,1,Spain,-4.003104,40.0028028
Sara Ramo,1,São Paulo,-49.0232348,-21.9549806
Sara Ramo,1,UK,-3.2765753,54.7023545
Sara Ramo,1,Uruguay,-56.0201525,-32.8755548
Sarah Abu Abdallah,1,Denmark,10.3333283,55.670249
Sarah Abu Abdallah,1,London,-0.1276474,51.5073219
Sarah Abu Abdallah,1,Providence,-71.4128343,41.8239891
Sarah Abu Abdallah,1,Saudi Arabia,42.3528328,25.6242618
Sarah Abu Abdallah,1,Venice,12.3345899,45.4371908
Sarah Abu Abdullah,1,New York,-73.9865812,40.7305991
Sarah Abu Abdullah,1,Riyadh,46.7150648,24.6319692
Sarah Abu Abdullah,1,Saudi Arabia,42.3528328,25.6242618
Sarah Abu Abdullah,1,UAE,31.2718321,49.4871968
Sarah Abu Abdullah,1,USA,-100.4458825,39.7837304
Sarah Al Abdali,1,Jeddah,39.1640396,21.5822247
Sarah Al Abdali,1,uk,-3.2765753,54.7023545
Saud Al-Duribi,1,Abha,42.5043596,18.2164282
Saud Al-Duribi,1,Riyadh,46.7150648,24.6319692
Saâdane Afif,1,Berlin,13.3888599,52.5170365
Saâdane Afif,1,Glasgow,-4.2499891,55.861147
Saâdane Afif,1,Paris,2.3521334,48.8565056
Saâdane Afif,1,Shanghai,121.4888922,31.2253441
Sean Gullette,1,Morocco,-7.3366043,31.1728192
Sean Gullette,1,Tangier,-75.9916035,37.8262373
Seif Wanly,1,Alexandria,29.8943785,31.1990035
Seif Wanly,1,Aswan,32.8973065,24.0910711
Seif Wanly,1,Cairo,31.2436663,30.0488185
Seif Wanly,1,Doha,51.5759155776,25.34403115
Seif Wanly,1,Egypt,29.2675469,26.2540493
Seif Wanly,1,Europe,9.9999997,51.0000003
Seif Wanly,1,France,1.8883335,46.603354
Seif Wanly,1,Italy,12.674297,42.6384261
Seif Wanly,1,Livorno,10.3160295,43.5426309
Seif Wanly,1,Poland,19.0258159,52.0977181
Seif Wanly,1,Russia,97.7453061,64.6863136
Seif Wanly,1,Spain,-4.003104,40.0028028
Seif Wanly,1,Stockholm,18.0710935,59.3251172
Seif Wanly,1,Yugoslavia,-60.6552012,-32.9883003
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,Fukushima,140.2579634696,37.383994
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,Japan,139.2394179,36.5748441
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,Manhattan,-73.9597222,40.7902778
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,New York,-73.9865812,40.7305991
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,Switzerland,8.2319736,46.7985624
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,Tokyo,139.5103950735,35.69004135
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,1,USA,-100.4458825,39.7837304
Setareh Shahbazi,1,Beirut,35.47843,33.8959203
Setareh Shahbazi,1,Berlin,13.3888599,52.5170365
Setareh Shahbazi,1,Bonn,7.1006599,50.7358511
Setareh Shahbazi,1,Cairo,31.2436663,30.0488185
Setareh Shahbazi,1,dar,-84.631372,40.168765
Setareh Shahbazi,1,Florence,11.2555757,43.7698712
Setareh Shahbazi,1,Frankfurt,8.6820934,50.1106529
Setareh Shahbazi,1,Germany,10.4234469,51.0834196
Setareh Shahbazi,1,Hamburg,10.0099133,53.5437641
Setareh Shahbazi,1,Iran,52.9471344,32.9407496
Setareh Shahbazi,1,Malmö,13.0001566,55.6052931
Setareh Shahbazi,1,Montgomery,-86.3006485,32.3669656
Setareh Shahbazi,1,Paris,2.3521334,48.8565056
Setareh Shahbazi,1,Pool,-81.3050456,31.825251
Setareh Shahbazi,1,St. Barbara,6.2891883845,51.124846
Setareh Shahbazi,1,Tehran,51.4214589,35.6865107
Shadi Ghadirian,1,Dubai,55.2961962,25.2683521
Shadi Ghadirian,1,India,78.6677428,22.3511148
Shadi Ghadirian,1,Iran,52.9471344,32.9407496
Shadi Ghadirian,1,London,-0.1276474,51.5073219
Shadi Ghadirian,1,Middle East,34.9773963,32.1862164
Shadi Ghadirian,1,Russia,97.7453061,64.6863136
Shadi Ghadirian,1,Sharjah,55.7954410161,25.21749685
Shadi Ghadirian,1,Tehran,51.4214589,35.6865107
Shadi Ghadirian,1,UAE,31.2718321,49.4871968
Shadi Ghadirian,1,US,-100.4458825,39.7837304
Shadia Alem,1,Bahrain,50.5344606,26.1551249
Shadia Alem,1,Bedouin,35.2872015,31.7583989
Shadia Alem,1,Makkah,39.8209897,21.4228632
Shadia Alem,1,Paris,2.3521334,48.8565056
Shadia Alem,1,Saudi Arabia,42.3528328,25.6242618
Shadia Alem,1,Taif,46.7957737014,24.96122105
Shadia Alem,1,the Gulf,-85.2175889,29.9665252
Shadia Alem,1,Wabar,127.0057531,36.7821208
Shadia and Raja Alem,1,Jeddah,39.1640396,21.5822247
Shadia and Raja Alem,1,Makkah,39.8209897,21.4228632
Shadia and Raja Alem,1,Paris,2.3521334,48.8565056
Shadia and Raja Alem,1,Saudi Arabia,42.3528328,25.6242618
Shafic Abboud,1,Asia,103.9999998,56.0000002
Shafic Abboud,1,Beirut,35.47843,33.8959203
Shafic Abboud,1,City,-0.0892154,51.5145109
Shafic Abboud,1,Europe,9.9999997,51.0000003
Shafic Abboud,1,France,1.8883335,46.603354
Shafic Abboud,1,Lebanon,35.843409,33.8750629
Shafic Abboud,1,Middle East,34.9773963,32.1862164
Shafic Abboud,1,Mount Lebanon,-80.0494982,40.3553473
Shafic Abboud,1,North Africa,-2.227736,13.4526455
Shafic Abboud,1,Parc,-73.6244545,45.5304337
Shafic Abboud,1,Paris,2.3521334,48.8565056
Shafic Abboud,1,South America,-61.0000002,-20.9999998
Shafic Abboud,1,teller,-105.1797307,38.889575
Shahpour Pouyan,1,Dubai,55.2961962,25.2683521
Shahpour Pouyan,1,Florida,-81.4639835,27.7567667
Shahpour Pouyan,1,Greece,21.9999569,39.000041
Shahpour Pouyan,1,Hyderabad,78.4733709,17.3992891
Shahpour Pouyan,1,India,78.6677428,22.3511148
Shahpour Pouyan,1,Iran,52.9471344,32.9407496
Shahpour Pouyan,1,Isfahan,51.6651161,32.6705341
Shahpour Pouyan,1,London,-0.1276474,51.5073219
Shahpour Pouyan,1,Miami Beach,-80.1272705,25.7881436
Shahpour Pouyan,1,New York,-73.9865812,40.7305991
Shahpour Pouyan,1,Paris,2.3521334,48.8565056
Shahpour Pouyan,1,Tehran,51.4214589,35.6865107
Shahpour Pouyan,1,UK,-3.2765753,54.7023545
Shahriar Ahmadi,1,Iran,52.9471344,32.9407496
Shahriar Ahmadi,1,Tehran,51.4214589,35.6865107
Shahrzad Changalvaee,1,Iran,52.9471344,32.9407496
Shahrzad Changalvaee,1,Kuwait,47.4979476,29.2733964
Shahrzad Changalvaee,1,London,-0.1276474,51.5073219
Shahrzad Changalvaee,1,Sydney,151.2164539,-33.8548157
Shahzia Sikander,1,"Washington, DC",-77.0366456,38.8949549
Shahzia Sikander,1,Australia,134.755,-24.7761086
Shahzia Sikander,1,Berlin,13.3888599,52.5170365
Shahzia Sikander,1,California,-118.7559974,36.7014631
Shahzia Sikander,1,Dublin,-6.2600969,53.3494299
Shahzia Sikander,1,Garden,-73.993550178,40.7505247
Shahzia Sikander,1,Germany,10.4234469,51.0834196
Shahzia Sikander,1,Italy,12.674297,42.6384261
Shahzia Sikander,1,Japan,139.2394179,36.5748441
Shahzia Sikander,1,Lahore,74.3228517,31.5621916
Shahzia Sikander,1,New York,-73.9865812,40.7305991
Shahzia Sikander,1,Providence,-71.4128343,41.8239891
Shahzia Sikander,1,San Antonio,-98.4951405,29.4246002
Shahzia Sikander,1,Sydney,151.2164539,-33.8548157
Shahzia Sikander,1,Texas,-99.5120986,31.8160381
Shahzia Sikander,1,Tokyo,139.5103950735,35.69004135
Shahzia Sikander,1,Turkey,34.9249653,38.9597594
Shahzia Sikander,1,USA,-100.4458825,39.7837304
Shaikha Al Mazrou,1,D.C.,-102.396747487,31.86856735
Shaikha Al Mazrou,1,Dubai,55.2961962,25.2683521
Shaikha Al Mazrou,1,Emirates,55.3656198945,25.2410946
Shaikha Al Mazrou,1,Germany,10.4234469,51.0834196
Shaikha Al Mazrou,1,Italy,12.674297,42.6384261
Shaikha Al Mazrou,1,London,-0.1276474,51.5073219
Shaikha Al Mazrou,1,Los Angeles,-118.2427266,34.053717
Shaikha Al Mazrou,1,Stand,7.8913916,46.7682085
Shaikha Al Mazrou,1,UAE,31.2718321,49.4871968
Shaikha Al Mazrou,1,USA,-100.4458825,39.7837304
Shaikha Al Mazrou,1,Washington,-77.0366456,38.8949549
Shalima Sharbatli,1,Egypt,29.2675469,26.2540493
Shalima Sharbatli,1,France,1.8883335,46.603354
Shalima Sharbatli,1,Jeddah,39.1640396,21.5822247
Shalima Sharbatli,1,Paris,2.3521334,48.8565056
Shalima Sharbatli,1,Saudi Arabia,42.3528328,25.6242618
Shalima Sharbatli,1,Spain,-4.003104,40.0028028
Shantia Zakerameli,1,Iran,52.9471344,32.9407496
Shantia Zakerameli,1,Isfahan,51.6651161,32.6705341
Sharif Waked,1,Algiers,2.9999825,28.0000272
Sharif Waked,1,Australia,134.755,-24.7761086
Sharif Waked,1,Berlin,13.3888599,52.5170365
Sharif Waked,1,Bosnia,22.1288889,49.6786111
Sharif Waked,1,Jericho,35.4598851,31.855987
Sharif Waked,1,Jerusalem,35.213768955,31.79681325
Sharif Waked,1,London,-0.1276474,51.5073219
Sharif Waked,1,Mjedil,,
Sharif Waked,1,Nazareth,35.3048161,32.7066301
Sharif Waked,1,New York,-73.9865812,40.7305991
Sharif Waked,1,Paris,2.3521334,48.8565056
Sharif Waked,1,Rotterdam,4.4886232693,51.92779805
Sharif Waked,1,South Brisbane,153.0185106,-27.4750827
Sharif Waked,1,Spain,-4.003104,40.0028028
Sharif Waked,1,UAE,31.2718321,49.4871968
Shaweesh,1,Riyadh,46.7150648,24.6319692
Shaweesh,1,US,-100.4458825,39.7837304
Sheela Gowda,1,Antwerp,4.3997081,51.2211097
Sheela Gowda,1,Bangalore,77.5903489,12.9796398
Sheela Gowda,1,Belgium,4.66696,50.6407351
Sheela Gowda,1,Field,-116.4889591,51.3965941
Sheela Gowda,1,France,1.8883335,46.603354
Sheela Gowda,1,Germany,10.4234469,51.0834196
Sheela Gowda,1,India,78.6677428,22.3511148
Sheela Gowda,1,Karnataka,75.7223521,14.5203896
Sheela Gowda,1,London,-0.1276474,51.5073219
Sheela Gowda,1,Lyon,4.8323239,45.7575926
Sheela Gowda,1,New York,-73.9865812,40.7305991
Sheela Gowda,1,Oslo,10.7391112,59.9132694
Sheela Gowda,1,Paris,2.3521334,48.8565056
Sheela Gowda,1,Switzerland,8.2319736,46.7985624
Sheela Gowda,1,West Bengal,87.6855882,22.9964948
Sherif El Azma,1,Beirut,35.47843,33.8959203
Sherif El Azma,1,Berlin,13.3888599,52.5170365
Sherif El Azma,1,Brussels,4.3672016945,50.84404145
Sherif El Azma,1,Cairo,31.2436663,30.0488185
Sherif El Azma,1,Egypt,29.2675469,26.2540493
Sherif El Azma,1,Loose,9.8880076,54.5199806
Sherif El Azma,1,Manchester,-2.2447445,53.4791466
Sherif El Azma,1,Naples,14.2422998,40.8441164
Sherif El Azma,1,Rotterdam,4.4886232693,51.92779805
Sherif El Azma,1,Venice,12.3345899,45.4371908
Sherin Guirguis,1,CA,-107.9917071,61.0666922
Sherin Guirguis,1,Cairo,31.2436663,30.0488185
Sherin Guirguis,1,California,-118.7559974,36.7014631
Sherin Guirguis,1,Egypt,29.2675469,26.2540493
Sherin Guirguis,1,Germany,10.4234469,51.0834196
Sherin Guirguis,1,Las Vegas,-115.149225,36.1662859
Sherin Guirguis,1,Los Angeles,-118.2427266,34.053717
Sherin Guirguis,1,PA,-81.3066246,8.3096067
Sherin Guirguis,1,Philadelphia,-75.163789,39.952335
Sherin Guirguis,1,San Francisco,-122.4629897,37.7647993
Sherin Guirguis,1,Santa Barbara,-119.7029107085,34.4004935
Sherin Guirguis,1,USA,-100.4458825,39.7837304
Sherin Guirguis,1,Venice,12.3345899,45.4371908
Shilpa Gupta,1,Austria,13.199959,47.2000338
Shilpa Gupta,1,France,1.8883335,46.603354
Shilpa Gupta,1,India,78.6677428,22.3511148
Shilpa Gupta,1,Italy,12.674297,42.6384261
Shilpa Gupta,1,Japan,139.2394179,36.5748441
Shilpa Gupta,1,Linz,14.2865628,48.3058789
Shilpa Gupta,1,London,-0.1276474,51.5073219
Shilpa Gupta,1,Lyon,4.8323239,45.7575926
Shilpa Gupta,1,Mumbai,72.8327112,18.9523804
Shilpa Gupta,1,New York,-73.9865812,40.7305991
Shilpa Gupta,1,Ohio,-82.6881395,40.2253569
Shilpa Gupta,1,South Korea,127.937111,35.3985008
Shilpa Gupta,1,Tokyo,139.5103950735,35.69004135
Shilpa Gupta,1,Turin,7.685972,45.0709201
Shilpa Gupta,1,UK,-3.2765753,54.7023545
Shilpa Gupta,1,USA,-100.4458825,39.7837304
Shilpa Gupta,1,Yokohama,139.5721963,35.4555922
Shimabuku,1,Berlin,13.3888599,52.5170365
Shimabuku,1,Bordeaux,-0.5800364,44.841225
Shimabuku,1,Brazil,-53.2,-10.3333333
Shimabuku,1,California,-118.7559974,36.7014631
Shimabuku,1,France,1.8883335,46.603354
Shimabuku,1,Germany,10.4234469,51.0834196
Shimabuku,1,Hayward,-122.0807964,37.6688205
Shimabuku,1,Italy,12.674297,42.6384261
Shimabuku,1,Japan,139.2394179,36.5748441
Shimabuku,1,Kobe,135.1943764,34.6932379
Shimabuku,1,London,-0.1276474,51.5073219
Shimabuku,1,Paris,2.3521334,48.8565056
Shimabuku,1,São Paulo,-49.0232348,-21.9549806
Shimabuku,1,UK,-3.2765753,54.7023545
Shimabuku,1,USA,-100.4458825,39.7837304
Shimabuku,1,Utopia Station,,
Shimabuku,1,Whitechapel,-2.6712365,53.8662261
Shimabuku,1,Yokohama,139.5721963,35.4555922
Shinichiro Ogata,1,central Tokyo,139.6894948736,35.6903221
Shinichiro Ogata,1,Tokyo,139.5103950735,35.69004135
Shirin Aliabadi,1,Tehran,51.4214589,35.6865107
Shirin Neshat,1,Berkeley,-122.2728639,37.8708393
Shirin Neshat,1,Iran,52.9471344,32.9407496
Shirin Neshat,1,Istanbul,28.9651646,41.0096334
Shirin Neshat,1,Johannesburg,28.0497222,-26.205
Shirin Neshat,1,London,-0.1276474,51.5073219
Shirin Neshat,1,New York,-73.9865812,40.7305991
Shirin Neshat,1,United States,-100.4458825,39.7837304
Shiro Takatani,1,Barcelona,2.1771353,41.3825596
Shiro Takatani,1,France,1.8883335,46.603354
Shiro Takatani,1,Germany,10.4234469,51.0834196
Shiro Takatani,1,Halle,11.9705452,51.4825041
Shiro Takatani,1,Japan,139.2394179,36.5748441
Shiro Takatani,1,Kyoto,135.763835,35.0185804
Shiro Takatani,1,Madrid,-3.7035825,40.4167047
Shiro Takatani,1,Marseille,5.3699525,43.2961743
Shiro Takatani,1,Osaka,135.5145684,34.6852955
Shiro Takatani,1,Shiga,136.109385,35.247154
Shiro Takatani,1,Spain,-4.003104,40.0028028
Shiro Takatani,1,Tokyo,139.5103950735,35.69004135
Shiro Takatani,1,Valencia,-0.7654406,39.6819591
Shohreh Mehran,1,Europe,9.9999997,51.0000003
Shohreh Mehran,1,IRAN,52.9471344,32.9407496
Shohreh Mehran,1,Iran,52.9471344,32.9407496
Shohreh Mehran,1,New York,-73.9865812,40.7305991
Shohreh Mehran,1,Paris,2.3521334,48.8565056
Shohreh Mehran,1,Tehran,51.4214589,35.6865107
Shohreh Mehran,1,US,-100.4458825,39.7837304
Sille Storihle,1,Bergen,5.3258853,60.3943457
Sille Storihle,1,Denmark,10.3333283,55.670249
Sille Storihle,1,Los Angeles,-118.2427266,34.053717
Sille Storihle,1,Norway,9.0999715,60.5000209
Sille Storihle,1,Oslo,10.7391112,59.9132694
Sille Storihle,1,Stockholm,18.0710935,59.3251172
Sille Storihle,1,Sweden,14.5208584,59.6749712
Simin Keramati,1,Tehran,51.4214589,35.6865107
